"","subject","activityinfo","tBodyAcc.mean...X","tBodyAcc.mean...Y","tBodyAcc.mean...Z","tBodyAcc.std...X","tBodyAcc.std...Y","tBodyAcc.std...Z","tGravityAcc.mean...X","tGravityAcc.mean...Y","tGravityAcc.mean...Z","tGravityAcc.std...X","tGravityAcc.std...Y","tGravityAcc.std...Z","tBodyAccJerk.mean...X","tBodyAccJerk.mean...Y","tBodyAccJerk.mean...Z","tBodyAccJerk.std...X","tBodyAccJerk.std...Y","tBodyAccJerk.std...Z","tBodyGyro.mean...X","tBodyGyro.mean...Y","tBodyGyro.mean...Z","tBodyGyro.std...X","tBodyGyro.std...Y","tBodyGyro.std...Z","tBodyGyroJerk.mean...X","tBodyGyroJerk.mean...Y","tBodyGyroJerk.mean...Z","tBodyGyroJerk.std...X","tBodyGyroJerk.std...Y","tBodyGyroJerk.std...Z","tBodyAccMag.mean..","tBodyAccMag.std..","tGravityAccMag.mean..","tGravityAccMag.std..","tBodyAccJerkMag.mean..","tBodyAccJerkMag.std..","tBodyGyroMag.mean..","tBodyGyroMag.std..","tBodyGyroJerkMag.mean..","tBodyGyroJerkMag.std..","fBodyAcc.mean...X","fBodyAcc.mean...Y","fBodyAcc.mean...Z","fBodyAcc.std...X","fBodyAcc.std...Y","fBodyAcc.std...Z","fBodyAcc.meanFreq...X","fBodyAcc.meanFreq...Y","fBodyAcc.meanFreq...Z","fBodyAccJerk.mean...X","fBodyAccJerk.mean...Y","fBodyAccJerk.mean...Z","fBodyAccJerk.std...X","fBodyAccJerk.std...Y","fBodyAccJerk.std...Z","fBodyAccJerk.meanFreq...X","fBodyAccJerk.meanFreq...Y","fBodyAccJerk.meanFreq...Z","fBodyGyro.mean...X","fBodyGyro.mean...Y","fBodyGyro.mean...Z","fBodyGyro.std...X","fBodyGyro.std...Y","fBodyGyro.std...Z","fBodyGyro.meanFreq...X","fBodyGyro.meanFreq...Y","fBodyGyro.meanFreq...Z","fBodyAccMag.mean..","fBodyAccMag.std..","fBodyAccMag.meanFreq..","fBodyBodyAccJerkMag.mean..","fBodyBodyAccJerkMag.std..","fBodyBodyAccJerkMag.meanFreq..","fBodyBodyGyroMag.mean..","fBodyBodyGyroMag.std..","fBodyBodyGyroMag.meanFreq..","fBodyBodyGyroJerkMag.mean..","fBodyBodyGyroJerkMag.std..","fBodyBodyGyroJerkMag.meanFreq.."
"33",6,3,0.29026496096875,-0.015535308784375,-0.113126594065625,0.24731221784375,0.33425721975,0.0250425873125,0.8584674846875,-0.32854292625,-0.224728114375,-0.9301811603125,-0.9423173040625,-0.9098820696875,0.12317935275,-0.0218170263125,-0.02764032840625,0.087023561359375,0.03790439233125,-0.1349594520625,-0.24474272125,0.09403050761875,0.2482379059375,-0.2540608743125,-0.1773838353125,-0.2235801815,-0.03564212990625,-0.1057967503,-0.0625963871625,-0.3041194659375,-0.270479535875,-0.27766030278125,0.299494436725,0.25287968896875,0.299494436725,0.25287968896875,0.05306848265625,0.140869275628125,0.019398638403125,-0.200645814034375,-0.267968031875,-0.334174951934375,0.17317817930625,0.24969692080625,0.036932670796875,0.27326196321875,0.290716381125,-0.068802230078125,-0.393866949125,-0.100668374625,0.148847854252187,0.0537590380625,-0.0182268652,-0.0768802335,0.022563375246875,0.02862575065,-0.190642620835625,-0.2700347755,-0.4401418875,-0.3194771051875,-0.13453344125,-0.10290236875,-0.09327611278125,-0.296108645,-0.23446617340625,-0.345456637875,-0.21033177376875,0.0538298962125,-0.0516291106375,0.30476408784375,0.022784488278125,0.0793779622359375,0.179219521574375,0.0754646145625,0.04745984561875,-0.2048966178125,-0.34232176734375,0.176388653171875,-0.31391834946875,-0.410787527625,0.18774265228125
"34",6,4,0.277624144705882,-0.0144135126435294,-0.112105347552941,-0.991792104235294,-0.966972593529412,-0.959700880941176,0.937526773882353,0.0139619346,-0.0605617085882353,-0.992882801882353,-0.979386814352941,-0.965353197764706,0.075693001,0.0121624721335435,-0.000241553569764706,-0.98951473,-0.979026473294118,-0.985950500117647,-0.0198468516141882,-0.0655255998611765,0.0830811626235294,-0.988296851411765,-0.976531616588235,-0.977138395411765,-0.101257683564706,-0.0396703308008706,-0.0527961572823529,-0.989489417882353,-0.989741115882353,-0.988012810117647,-0.974832902941176,-0.971982058705882,-0.974832902941176,-0.971982058705882,-0.986041417882353,-0.986617668117647,-0.965043948705882,-0.971369279058824,-0.990339066588235,-0.990314549882353,-0.990646319294118,-0.968125112352941,-0.971061273882353,-0.992377150352941,-0.967663642470588,-0.956490298235294,0.0824980518164706,0.173551702574118,0.124585175194118,-0.989819857647059,-0.979212468588235,-0.983573948705882,-0.990114534941177,-0.980358413294118,-0.986959569411765,0.241360048964706,-0.00915338321058824,0.0259617973741176,-0.984820940705882,-0.980057421882353,-0.977015294705882,-0.989431317294118,-0.974823836470588,-0.979278850235294,0.0788823752082353,-0.171104580442353,0.0226774992776471,-0.974906620117647,-0.974370642117647,0.245192853174118,-0.985458253882353,-0.987053174705882,0.329654758412941,-0.978043017882353,-0.972107681647059,0.0392884229211765,-0.990041250470588,-0.991053675647059,0.251062517752471
"35",6,5,0.277349556404494,-0.0167066434475281,-0.111828075651685,-0.962891816853933,-0.920026588,-0.92594347458427,0.877758384606742,-0.347484578539326,-0.211915540561798,-0.982274794606742,-0.976835465168539,-0.957249682134831,0.0768301842921348,0.00509896088882023,-0.00508155425213483,-0.962208453595506,-0.943238593707865,-0.966075083595506,-0.0280263186359551,-0.0657937645407865,0.0984507444269663,-0.953429073820225,-0.939687307213483,-0.936243373730337,-0.103228548764045,-0.0371377814831461,-0.0492462022931461,-0.961256010674157,-0.964726672696629,-0.961889398988764,-0.936880882932584,-0.93993456988764,-0.936880882932584,-0.93993456988764,-0.957215392719101,-0.958025235842697,-0.929163519460674,-0.929540263483146,-0.964265291011236,-0.966037038988764,-0.962135113033708,-0.926592901101124,-0.943191775505618,-0.963545664235955,-0.92130476811236,-0.922241550348315,-0.0933593841613933,0.0352436445370786,0.0238379693662921,-0.963251790786517,-0.944941684831461,-0.961771897640449,-0.964728290674157,-0.945484965168539,-0.969049550898876,0.144660650735955,-0.120817464075281,-0.0570004557561798,-0.945501669213483,-0.943371617292135,-0.937544248606742,-0.95623672505618,-0.93817513147191,-0.941840594932584,-0.184951441998876,-0.241375477039438,-0.0854936595393258,-0.944320068370787,-0.946382235955056,0.0947341807213483,-0.955243644044944,-0.961202918876405,0.289495771202022,-0.942160142022472,-0.933399211573034,-0.138251517919101,-0.965366225280899,-0.969252956404494,0.151339469116854
"36",6,6,0.269240408979167,-0.0191300604375,-0.100114308,-0.954940611041667,-0.956038347291667,-0.934649591666667,-0.118200716125,0.57202700675,0.749268015083333,-0.93897224,-0.980806121458333,-0.934925611666667,0.0853399447145833,0.0083495308275,-0.0195641758966667,-0.9839637675,-0.972520475833333,-0.983510475625,-0.02966706500625,-0.1329919446875,0.110120575604167,-0.975406699791667,-0.954518186666667,-0.977369989791667,-0.0944022711166667,-0.0324267127854167,-0.0635894957083333,-0.985186071041667,-0.98123929,-0.98823827375,-0.949972796458333,-0.935582483125,-0.949972796458333,-0.935582483125,-0.982762294583333,-0.977779972708333,-0.944092946666667,-0.949116602291667,-0.985795806666667,-0.981044650833333,-0.966937679375,-0.959177048958333,-0.95436826,-0.95093452,-0.956360613541667,-0.929041533333333,-0.492746141875,0.12016622435625,0.03953345666875,-0.983262886041667,-0.972641671458333,-0.980915859583333,-0.986380165416667,-0.974415683125,-0.984747818125,0.124946271749583,0.01100064803125,0.069639649751875,-0.972903282916667,-0.965179044583333,-0.976981440208333,-0.976349742708333,-0.949886614375,-0.979554434166667,-0.0367337026979167,-0.3459484389375,0.2067346175625,-0.948306205625,-0.93817983,-0.0354603924375,-0.9774940575,-0.977005203125,0.307234622375,-0.961098351458333,-0.950121337916667,-0.150559933760417,-0.98212785375,-0.980760278125,0.201107829520833
"37",7,1,0.27794233625,-0.0162455349473542,-0.105856206041667,-0.15823700961875,0.03274846831875,-0.202587787375,0.854519342291667,-0.26460233625,-0.0226198514583333,-0.969666286666667,-0.96608486125,-0.96446125625,0.08048486888125,0.0143467617666667,0.00491546867916667,-0.02723338048875,0.0248139382959792,-0.379065230208333,-0.0260025414666667,-0.0742873401458333,0.0946866296104167,-0.407449605416667,-0.457544780208333,-0.259163875166667,-0.1102494312,-0.0490953979791667,-0.05244248358125,-0.2612933375,-0.58648735125,-0.379821826875,-0.0456958264441667,-0.234462297625,-0.0456958264441667,-0.234462297625,-0.0797154779666667,0.000740365354166668,-0.27570815625,-0.423857995833333,-0.464030751875,-0.489270116041667,-0.196522572641667,0.0413591538604167,-0.307397624208333,-0.144804788166667,-0.0391418865104167,-0.21035192379375,-0.176600785997917,0.182787523671875,0.2189098660625,-0.1130056656625,-0.0277394984791667,-0.364308794166667,-0.0279877138208333,0.0125449546229167,-0.39347728125,-0.0974312947208333,-0.198002102354167,-0.120860039908333,-0.218032672958333,-0.44928249625,-0.202501451541667,-0.468145341666667,-0.468034524375,-0.346828385416667,-0.0171338950791667,-0.103899382352083,0.00393959606375,-0.134694927375,-0.417725228125,0.279945237916667,-0.0526632428041667,0.0578131186395833,0.14672938620625,-0.446682198333333,-0.508944304166667,0.300731518166667,-0.536842279583333,-0.467106423125,0.2721334836875
"38",7,2,0.251133684181395,-0.0239878222409302,-0.121172077209302,-0.0121325852790698,0.223467345302326,-0.15575288214186,0.849348165348837,-0.367685038604651,-0.151368385844884,-0.935953846511628,-0.938308517674419,-0.90862757372093,0.10142166827907,0.0398489586976744,-0.0212655478604651,-0.188606688548837,-0.0949700608465116,-0.489161354883721,0.23264221229907,-0.282410606162791,-0.0391980756930233,-0.368248767544186,-0.471267271162791,-0.070630179472093,-0.163219117634884,-0.00514709239767442,-0.0529661346372093,-0.45171230372093,-0.63905659372093,-0.526987091162791,0.122986969413953,-0.17124339027907,0.122986969413953,-0.17124339027907,-0.190669303648837,-0.218658887192093,-0.118544749090698,-0.281568725283721,-0.548076624651163,-0.650636803023256,-0.128099070674419,0.134945241383721,-0.243497045744186,0.0281413730930233,0.189160327769767,-0.175883958104651,-0.341802835744186,-0.0737063343697674,-0.0411773708209302,-0.217155410434884,-0.100404568406977,-0.43275309827907,-0.232262742167442,-0.156688242014419,-0.545252199767442,-0.170912032813953,-0.283614072469767,-0.267156378,-0.274658182697674,-0.474075236976744,-0.151037626418605,-0.401140440953488,-0.475042916511628,-0.132838485404651,-0.190078872009302,-0.153407625950465,-0.213530932655814,-0.13388676735814,-0.322696596,0.148852435432558,-0.170291484790698,-0.292385580976744,0.129526562655814,-0.404450012790698,-0.327972821372093,-0.135225073776744,-0.631931784186046,-0.704014885581395,0.26177676744186
"39",7,3,0.3011495485,-0.0228222154555,-0.10731899497,0.2726990434625,0.2410606993475,-0.171344937825,0.89638298275,-0.284604606,-0.04638079755,-0.939252084,-0.94264970425,-0.91312204875,0.0967701854,0.003787356725,0.000719483227499998,0.04615902886,-0.037499320695,-0.3476042254765,-0.1766285211525,0.01992792358,0.092659508575,-0.361622504625,-0.44179180825,-0.283972604188,-0.0685327300075,-0.0552709349975,-0.0594983791075,-0.4383737445,-0.53534916,-0.3962341315,0.282271542575,0.1687997121,0.282271542575,0.1687997121,-0.0454146732225,0.02928498582,-0.181837061775,-0.3471816989825,-0.4590148015,-0.570354121,0.13104502396,0.16638987434,-0.190331637235,0.322396747,0.198836589675,-0.2284945514775,-0.3786615803,-0.0469077231675,0.1543282780175,-0.0041926538275,-0.0648379996275,-0.298876420665,0.00497494649,-0.0751383096575,-0.3945176727,-0.2554426962,-0.377181339725,-0.23779030942,-0.25599665565,-0.413637380825,-0.202693619725,-0.397860601675,-0.4646597785,-0.379882161475,-0.192212029535,0.000447062065,-0.059901139815,0.163108792775,-0.01250006705,0.091030378915,0.06488073225,-0.02801917609,0.12063725251,-0.392941481,-0.431854505375,0.04269752073,-0.542076627,-0.64488411275,0.3251770408
"40",7,4,0.272590780285714,-0.0102064086571429,-0.1014550142,-0.983037491714286,-0.934550874723714,-0.942574721714286,0.802905621142857,0.231535868857143,0.350545927142857,-0.976163740857143,-0.951356738771429,-0.944159153457143,0.0813688946285714,-0.00364239836428571,-0.0162085684954286,-0.987667412857143,-0.975185805142857,-0.986613022285714,-0.0310276080542857,-0.0939593031428571,0.0950777866,-0.985224865428571,-0.97384426,-0.959327081428571,-0.0979108259142857,-0.0437593784285714,-0.0462527301142857,-0.989087107142857,-0.988907920285714,-0.984495204,-0.956110739142857,-0.938574280291429,-0.956110739142857,-0.938574280291429,-0.985512052571429,-0.982385440571429,-0.952618755714286,-0.957356056,-0.990222959142857,-0.986011792,-0.983708096,-0.948773547714286,-0.960926898857143,-0.982850506857143,-0.931569638457143,-0.937198103428571,-0.183170200057143,0.0335871525257143,-0.00519014345714286,-0.987088832,-0.974071366857143,-0.983949146571429,-0.989575542571429,-0.978612534285714,-0.987979570285714,0.248867090314286,-0.0121260071971429,0.0421221142371429,-0.981765801428571,-0.978006506857143,-0.959984333142857,-0.986328608285714,-0.971847088285714,-0.962911895714286,-0.0220106541171429,-0.247412404965714,-0.107734558425714,-0.955318799714286,-0.939381751114286,0.0210229768449143,-0.982392174857143,-0.981208752,0.306614832611429,-0.968669054857143,-0.957476246,-0.1473090158,-0.986939163428571,-0.985572659428571,0.152280796122857
"41",7,5,0.282826064444444,-0.015750742025873,-0.104106636519048,-0.952912331269841,-0.888694994650794,-0.919168946349206,0.950401174603175,-0.231103902698413,0.0246727483111111,-0.991197323015873,-0.970292151587302,-0.957816776825397,0.0789319569523809,0.0037659025284127,-0.00600213153222222,-0.949919018777778,-0.926803022698413,-0.96685887968254,-0.0423956330904762,-0.0517831251285714,0.0822780168571429,-0.904160687301587,-0.94744016968254,-0.934354496111111,-0.105806548936508,-0.0379369804714286,-0.0516736872380952,-0.934029336190476,-0.974792304603175,-0.966342460634921,-0.921247277174603,-0.913186629253968,-0.921247277174603,-0.913186629253968,-0.951176651428571,-0.93628070968254,-0.90500132784127,-0.88312212015873,-0.965617167936508,-0.956509546507937,-0.954102295793651,-0.896679219555556,-0.937068804285714,-0.953300791428571,-0.891097129968254,-0.915560036349206,-0.00686500483015873,-0.12437401336619,-0.0517373042269841,-0.950413315634921,-0.925736556507937,-0.961476278253968,-0.954105197333333,-0.933742764285714,-0.97116978984127,0.213215688063492,-0.232968530190476,-0.0359222432047619,-0.898328828730159,-0.954670759206349,-0.937412261428571,-0.907837422380952,-0.944302413809524,-0.93942328968254,-0.383380430126984,-0.373568364079365,-0.176172487836508,-0.921939827809524,-0.921491792539682,-0.0645658602142857,-0.934940343968254,-0.937342544603175,0.116247503339683,-0.916548531587302,-0.884174921428571,-0.37626291004127,-0.95799039031746,-0.957606374603175,-0.160521011709524
"42",7,6,0.281403490632911,-0.017320876703038,-0.108608663151899,-0.966403333417722,-0.965075049746835,-0.962071178734177,-0.241027688734177,0.635188960379747,0.759511318987342,-0.958392326075949,-0.987105233924051,-0.968505598607595,0.075339434435443,0.0143749699905063,-0.00606071138506329,-0.98680112278481,-0.974975442151899,-0.985968414050633,-0.0257899901518987,-0.0845994012025316,0.109482411873418,-0.979585850506329,-0.967119818734177,-0.978432416455696,-0.098990953,-0.0381452700303797,-0.0610948937088608,-0.986887572911392,-0.989251443544304,-0.990682510379747,-0.964635909240506,-0.956034983164557,-0.964635909240506,-0.956034983164557,-0.984867599873418,-0.982208133417722,-0.956801205316456,-0.956538518860759,-0.990277388607595,-0.988500220506329,-0.974462444683544,-0.966551382405063,-0.971309687721519,-0.964074329873418,-0.965679679746835,-0.959494024683544,-0.314404551748101,0.0815282649805823,0.123889898173291,-0.986399896455696,-0.975543740253165,-0.98407593,-0.988534129113924,-0.976156848101266,-0.986419920379747,0.0952851207113924,-0.0916719190481013,0.0229774375746835,-0.977987295696203,-0.975880508227848,-0.979024773417722,-0.98023129556962,-0.963301903037975,-0.980300755189873,-0.128232168207595,-0.294348435777215,0.243883172831646,-0.963778142278481,-0.958277525696203,0.0395427709367089,-0.982200696835443,-0.981105224810127,0.297797532192405,-0.96936815278481,-0.956105800506329,-0.150265680177215,-0.988933450379747,-0.988468429113924,0.214350085981013
"43",8,1,0.274881068867925,-0.0167955362471887,-0.10978427045283,-0.210473438015094,-0.0429621771679245,-0.0250602874150943,0.885822831509434,-0.187460156792453,-0.0748715566226415,-0.97545559,-0.967906709056604,-0.948212997358491,0.0733034984398113,0.0208709803603774,0.0157946762943396,-0.178177434590566,0.016251656990566,-0.163209500388679,-0.0399260573735849,-0.0697151421886792,0.0964180605886792,-0.438043797169811,-0.0462976798490566,-0.239268784641509,-0.0869100602207547,-0.0432090620603774,-0.0665409295769811,-0.34096820245283,-0.102433206339623,-0.33769563190566,-0.0527441077528302,-0.212086606622642,-0.0527441077528302,-0.212086606622642,-0.0697326070943396,-0.0111005112,-0.116085907830189,-0.0690828581490566,-0.197537898092453,-0.0923264751,-0.232962804492453,-0.00443353547169811,-0.0743747697849057,-0.203549448201887,-0.126758313230189,-0.0765184850943396,-0.287428293188679,0.164747733283019,0.191289978754717,-0.236620180871698,-0.0638144728490566,-0.164869024871698,-0.190835851784906,0.0351677465137359,-0.163589506322642,-0.246147941539623,-0.246083563018868,-0.234480736249057,-0.287355627698113,-0.078376253245283,-0.187655980196226,-0.486969940566038,-0.0351330223207547,-0.327460663207547,-0.0622169115622642,0.0465657236716981,0.0239064159754717,-0.0946419375528302,-0.410406948679245,0.298919856283019,-0.0249280841735849,-0.00204243893584906,0.0892971771188679,-0.0655285687566038,-0.239416125524528,0.291885214333962,-0.159725077132075,-0.0728317303698113,0.200428295441509
"44",8,2,0.249705079466667,-0.0303550454366667,-0.126360979133333,-0.035017808771,0.171252403001,-0.03863414018,0.872658454333333,-0.306003652333333,-0.2091692284,-0.938421785333333,-0.933058309333333,-0.909160251,0.0953898872666667,0.0290937274733333,-0.0258075400703333,-0.0591770323133333,-0.100086380733333,-0.410452872,0.141264384166667,-0.172365476626667,-0.0123513470933333,-0.426738268333333,-0.385154777333333,-0.115574247533333,-0.123903917297,-0.0235036213266667,-0.0469016979533333,-0.416749004,-0.577585614666667,-0.487206453666667,0.120843016133333,-0.167177900033333,0.120843016133333,-0.167177900033333,-0.119729360216667,-0.0903203712333333,-0.143748677206667,-0.236951945113333,-0.507248761666667,-0.573504583,-0.0977094523733333,0.0719448844766667,-0.143114060933333,-0.0141633873833333,0.14579267887,-0.0588253789333333,-0.214886344233333,-0.0359776755333333,-0.01708975916,-0.06936876846,-0.109145775733333,-0.349673386,-0.135979137018333,-0.15627080892,-0.470780050833333,0.0180630127766667,-0.240456633023333,-0.241062647333333,-0.283851151666667,-0.406929762333333,-0.1658918042,-0.473282847666667,-0.377857829666667,-0.182338326096667,-0.100956157383333,-0.1100098556,-0.185248227291333,-0.07017400283,-0.357951092533333,0.2629184358,-0.04009419103,-0.167978667233333,0.189446874666667,-0.332351948,-0.3073459458,-0.0747635021,-0.568321769,-0.612046595666667,0.213595020333333
"45",8,3,0.27684415059375,-0.0120676879334688,-0.110382142678125,0.13074971933125,0.157764330671875,-0.13279561153125,0.92406637,-0.19738421125,-0.08409169590625,-0.9518527103125,-0.938364533125,-0.8996382203125,0.0284070061875,0.0085518591875,-0.03236704246875,0.06614581670625,-0.046929711853125,-0.296170010934375,-0.053543228059375,-0.0812154747375,0.0648514089625,-0.299810708778125,-0.2332631993125,-0.317021615625,-0.110918554753125,-0.037969777165625,-0.065490351901875,-0.2995081254375,-0.32255431025625,-0.40239512875,0.1684875469,0.113447650155625,0.1684875469,0.113447650155625,-0.021002828078125,0.0719510424703125,-0.09843167981875,-0.10760204175,-0.3126169699375,-0.32234017371875,0.11126382764375,0.141102418465625,-0.1122105531875,0.13250652259375,0.0914698089375,-0.218395705525,-0.31559071065625,0.006660053765625,0.16967959615625,0.030359027246875,-0.060252854796875,-0.219687752675,0.00666094095,-0.10111582471875,-0.3735494695625,-0.2652274589375,-0.32189566703125,-0.20565223096875,-0.1489526005,-0.194688321625,-0.23459459915625,-0.35032372271875,-0.2652550917625,-0.41100957515625,-0.08810077317125,-0.0051019286659375,-0.0152209136875,0.183724798459375,-0.104449258315625,0.138574805209375,0.103616227196875,0.02101283775,0.0422813156875,-0.125287867696875,-0.255949664778125,0.1214202182125,-0.31672390635625,-0.38252594675,0.2478506976625
"46",8,4,0.2752932052,-0.0143234318123077,-0.107931811861538,-0.983688928307692,-0.951627237846154,-0.929647664153846,0.919156416923077,0.127587540415385,0.129799267507692,-0.980723957384615,-0.973308263384615,-0.936488570769231,0.0776326757384615,0.00822643388007692,-0.00488679988430769,-0.981394006,-0.970598149384615,-0.975445486307692,-0.0445291794461538,-0.0629400477907692,0.0647947557384615,-0.976223752307692,-0.949101345692308,-0.961356640923077,-0.0989431860307692,-0.0433967483538462,-0.0486983493907692,-0.985144119384615,-0.977609984769231,-0.984044866153846,-0.954909296923077,-0.941292959230769,-0.954909296923077,-0.941292959230769,-0.979759220153846,-0.967358951230769,-0.944804098769231,-0.930616018923077,-0.984984031230769,-0.974498783846154,-0.982337601076923,-0.955818940615385,-0.952199642923077,-0.984464472769231,-0.952293404615385,-0.923762566923077,0.00597043096615384,0.113387141655385,0.0601224323538462,-0.981187856153846,-0.969777408615385,-0.971943661692308,-0.983387716769231,-0.973984668,-0.977604460153846,0.263514813147692,-0.04578858802,0.0266081281046154,-0.973455262769231,-0.956482446,-0.963672671384615,-0.977315695692308,-0.946019973230769,-0.964334342,0.059926490494,-0.0635717529538462,0.0792799106692308,-0.952879226461538,-0.944650834153846,0.127268074763077,-0.968043080769231,-0.965429030923077,0.169938965613538,-0.950078123846154,-0.931483401692308,0.104960775246154,-0.976009307230769,-0.974148598923077,0.0442141772676923
"47",8,5,0.27757774,-0.0181958786757576,-0.102664446560909,-0.954472762424242,-0.934087551363636,-0.909522971515151,0.944626105454546,-0.0946942846787879,-0.128288640050303,-0.989576109090909,-0.986055855454545,-0.955747148484849,0.0760431581515151,0.0016470367869697,-0.00872203942521212,-0.950182666363636,-0.95058303,-0.959771243333333,-0.0433282455306061,-0.0591096748181818,0.0887464525151515,-0.946575451515152,-0.937269153636364,-0.94926221,-0.0972346462727273,-0.0485454538787879,-0.0631669502878788,-0.959953864848485,-0.965590799090909,-0.973941718484848,-0.928021454242424,-0.933312356969697,-0.928021454242424,-0.933312356969697,-0.952033231575758,-0.945396203727273,-0.92829201969697,-0.929467776363636,-0.966771413636364,-0.966464375151515,-0.957763885515151,-0.938691673415151,-0.929778865151515,-0.953576865757576,-0.935029490484849,-0.905611310333333,0.0142993719333333,0.0547632132936364,0.0367411112936364,-0.950894646969697,-0.950742801212121,-0.955468266969697,-0.953906244363636,-0.954060507575758,-0.962723698484849,0.22208287659697,-0.0149664662787879,-0.0322523381242424,-0.942889887272727,-0.94186127,-0.950966068787879,-0.948218102121212,-0.935123804242424,-0.953317543636364,-0.214770825293939,-0.120281581418182,-0.0358650283090909,-0.93455277869697,-0.942762142121212,0.157806299463636,-0.944496809727273,-0.945637666484848,0.281895948236364,-0.942078346666667,-0.933269966363636,-0.00677176066666666,-0.96719273,-0.967556673636364,0.155113377393939
"48",8,6,0.273103150529412,-0.0169692260679412,-0.107619434514706,-0.939087788823529,-0.910307325,-0.938200004117647,-0.398555493235294,0.493592606676471,0.838948744794118,-0.9223475975,-0.954098114207353,-0.956253038088235,0.0813249616764706,0.00536998351529412,-0.00659432449,-0.9678862075,-0.956675058676471,-0.970033609117647,-0.017850613035,-0.110589269617647,0.131326505919118,-0.953057466029412,-0.946060458235294,-0.932704797647059,-0.102653316588235,-0.0355728434467647,-0.0725493935147059,-0.968134766470588,-0.970187046029412,-0.978203405147059,-0.926917779852941,-0.903347457985294,-0.926917779852941,-0.903347457985294,-0.968967587205882,-0.956564457647059,-0.919716634852941,-0.912631155882353,-0.975060524117647,-0.965699868088235,-0.948675070882353,-0.926226528088235,-0.951152046470588,-0.935839011470588,-0.908074653235294,-0.936060655882353,-0.32689185802675,0.0487771519397059,0.229912701602941,-0.96708688,-0.955868798529412,-0.965866824705882,-0.971913155147059,-0.961035817058824,-0.972898466764706,0.106807797709559,-0.034027604675,0.112643481867647,-0.948584144411765,-0.950604650588235,-0.940956328088235,-0.954851023823529,-0.944168408382353,-0.936855962352941,-0.00500094457941177,-0.109756455632353,0.0788523732941177,-0.925701783970588,-0.907018737661765,0.0249759173191176,-0.959107910882353,-0.952790901323529,0.217965057227941,-0.934766072794118,-0.914180375588235,0.0175245554897059,-0.968144755441177,-0.964922199117647,0.135826994304412
"49",9,1,0.274078934583333,-0.016128440319375,-0.106484615354167,-0.395466058958333,-0.00862310203541667,-0.459362295416667,0.92774487375,-0.117946400583333,-0.06857953854375,-0.980494819375,-0.968976501666667,-0.959989875833333,0.076863251025625,-0.00805216114375,-0.00216388659645833,-0.353850152708333,-0.0773213707375,-0.626823179375,-0.0410744788385417,-0.07681679398125,0.0840293649166667,-0.5526122775,-0.533092253958333,-0.382828334375,-0.0796425718020833,-0.0486726088104167,-0.0456933829041667,-0.414945723125,-0.599248275208333,-0.33815287,-0.25879730375,-0.397075390416667,-0.25879730375,-0.397075390416667,-0.336035978958333,-0.252337061625,-0.420893816875,-0.519072902083333,-0.511385724583333,-0.534298155,-0.3634421425,-0.0422482555125,-0.505017878125,-0.409154246458333,-0.0547970253958333,-0.477998059583333,-0.301276526670833,0.0920926098875,0.0118310718375,-0.389728281041667,-0.17591812376125,-0.607150318958333,-0.374159246458333,-0.0329072115564583,-0.644643328125,-0.2973829393125,-0.399759518354167,-0.356165821645833,-0.450812634791667,-0.532769172083333,-0.304104010583333,-0.58584895375,-0.536920612083333,-0.467923257708333,-0.00737768646666667,-0.0317869803479167,0.0912125573854167,-0.354995857083333,-0.5161176125,0.111550810083333,-0.271258710229167,-0.2348830448075,-0.0940181181375,-0.532730933541667,-0.593695928125,0.14746596154375,-0.584167849791667,-0.507731151458333,-0.0180474404375
"50",9,2,0.2757252262,-0.0337648440326,-0.10988870284,-0.20230749085,0.060886169248,-0.33010150186,0.9157092258,-0.29231686146,-0.1022684507594,-0.95089033,-0.9053978964,-0.905165746,0.05503048711,0.0142050917992,0.0048779199542,-0.33925118666,-0.22568119688,-0.6874965024,0.12633551852,-0.150411147722,0.022408173972,-0.462157227,-0.4965031466,-0.35501707374,-0.15701444566,-0.052458931252,-0.03425208531,-0.41334998574,-0.6950249354,-0.39788752318,-0.094839673621,-0.24601821276,-0.094839673621,-0.24601821276,-0.362102988,-0.37019707884,-0.279670068688,-0.38558752658,-0.5583992434,-0.629365625,-0.31206089218,-0.064486277918,-0.4997541044,-0.163958864764,0.05464639026,-0.29904616752,-0.41263123744,-0.136179698978,-0.271419317682,-0.38862705106,-0.27917334924,-0.6619379186,-0.347432936912,-0.21964167558,-0.711717637,-0.3480486774,-0.503690653,-0.4337665142,-0.346333762696,-0.5707922834,-0.26793582801,-0.5020283304,-0.4604569368,-0.4464119522,-0.1246192835,-0.25000097874,-0.010074445372,-0.2532384018,-0.36015485838,0.012217148814,-0.35252217654,-0.399014649,0.091458105814,-0.4578491708,-0.445270081488,-0.10586179347,-0.6424972648,-0.6390093374,0.040715948428
